"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
38252020,3825,2020,"GA0680000","GA0680000","","N","N",,"I","HABERSHAM","HABERSHAM CO SO CLARKESVILLE","Habersham","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",32058,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",50,11,61,5,17,22,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-SEP-20,01-JUN-20,01-JUN-20,"N","HABERSHAM","Non-MSA","Y","Y","Y"
38282020,3828,2020,"GA0680300","GA0680300","","N","N",,"I","DEMOREST","DEMOREST","Demorest","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",2157,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,4,4,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-FEB-21,01-FEB-21,01-FEB-21,"N","HABERSHAM","Non-MSA","Y","Y","Y"
38322020,3832,2020,"GA068089E","GA0680800","","N","N",,"I","PIEDMONT COLLEGE","PIEDMONT COLLEGE CAMPUS POLICE DEPT DEMOREST","Piedmont College ","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,3,7,0,1,1,0,0,01-JAN-18,01-FEB-19,01-FEB-19,01-AUG-19,01-JUN-19,,"N","HABERSHAM","Non-MSA","Y","Y","Y"
38332020,3833,2020,"GA0680900","GA0680900","","N","N",,"I","ALTO","ALTO POLICE DEPARTMENT","Alto","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1200,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,3,3,0,0,01-JAN-18,01-JAN-19,01-JAN-19,01-JUN-19,01-JUN-19,01-JUN-19,"N","BANKS; HABERSHAM","Non-MSA","Y","Y","Y"
38342020,3834,2020,"GA0690000","GA0690000","","N","N",,"I","HALL","HALL CO SO GAINESVILLE","Hall","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",146774,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",245,61,306,33,67,100,0,0,01-JAN-18,01-JAN-18,01-JAN-18,01-JUN-19,01-JUN-19,01-JUN-19,"N","HALL","Gainesville, GA","Y","Y","Y"
38352020,3835,2020,"GA0690100","GA0690100","","N","N",,"I","GAINESVILLE","GAINESVILLE PD","Gainesville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",44398,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",86,4,90,15,12,27,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","HALL","Gainesville, GA","Y","Y","Y"
38372020,3837,2020,"GA0690300","GA0690300","","N","N",,"I","FLOWERY BRANCH","FLOWERY BRANCH PD","Flowery Branch","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",8671,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,0,16,0,2,2,0,0,01-JAN-18,01-DEC-19,01-DEC-19,01-SEP-20,01-MAY-20,,"N","HALL","Gainesville, GA","Y","Y","Y"
38382020,3838,2020,"GA0690400","GA0690400","","N","N",,"I","OAKWOOD","OAKWOOD PD","Oakwood","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",4180,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,0,17,3,1,4,0,0,01-JAN-18,01-NOV-19,01-NOV-19,01-NOV-20,01-NOV-20,01-NOV-20,"N","HALL","Gainesville, GA","Y","Y","Y"
38402020,3840,2020,"GA0690600","GA0690600","","N","N",,"I","HALL COUNTY MARSHAL","HALL CO MARSHALLS OFFICE GAINESVILLE","Hall County Marshal","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","Other",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",12,1,13,1,1,2,0,0,01-JAN-18,01-DEC-18,01-DEC-18,,,,"N","HALL","Gainesville, GA","Y","Y","Y"
38422020,3842,2020,"GA0700000","GA0700000","","N","N",,"I","HANCOCK","HANCOCK CO SO SPARTA","Hancock","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",7130,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,9,21,1,19,20,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","HANCOCK","Non-MSA","Y","Y","Y"
38432020,3843,2020,"GA0700100","GA0700100","","N","N",,"I","SPARTA","SPARTA PD","Sparta","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1213,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,5,5,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","HANCOCK","Non-MSA","Y","Y","Y"
38452020,3845,2020,"GA0710000","GA0710000","","N","N",,"I","HARALSON","HARALSON CO SO BUCHANAN","Haralson","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",18857,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",35,19,54,5,23,28,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-APR-20,01-APR-20,01-APR-20,"N","HARALSON","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38462020,3846,2020,"GA0710100","GA0710100","","N","N",,"I","BREMEN","BREMEN PD","Bremen","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",6685,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,0,17,2,2,4,0,0,01-JAN-18,01-MAY-19,01-MAY-19,01-AUG-20,01-JUL-19,01-APR-20,"N","CARROLL; HARALSON","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38472020,3847,2020,"GA0710200","GA0710200","","N","N",,"I","TALLAPOOSA","TALLAPOOSA PD","Tallapoosa","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",3186,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,0,2,2,0,0,01-JAN-18,01-JUN-19,01-JUN-19,01-FEB-20,01-JAN-20,01-FEB-20,"N","HARALSON","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38482020,3848,2020,"GA0710300","GA0710300","","N","N",,"I","BUCHANAN","BUCHANAN PD","Buchanan","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1184,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,1,1,2,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-JUN-20,01-JUN-20,01-JUN-20,"N","HARALSON","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38492020,3849,2020,"GA0710500","GA0710500","","N","N",,"I","WEST GA TECHNICAL COLLEG","WEST GEORGIA TECHNICAL COLLEGE","West Georgia Technical College","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,2,0,2,0,0,01-JAN-18,01-MAR-19,01-MAR-19,01-JUN-19,01-JUN-19,01-JUN-19,"N","HARALSON","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38502020,3850,2020,"GA0720000","GA0720000","","N","N",,"I","HARRIS","HARRIS CO SO HAMILTON","Harris","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",32019,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",48,12,60,7,10,17,0,0,01-JAN-18,01-DEC-19,01-DEC-19,01-NOV-20,01-OCT-20,01-OCT-20,"N","HARRIS","Columbus, GA-AL","Y","Y","Y"
38512020,3851,2020,"GA0720100","GA0720100","","N","N",,"I","PINE MOUNTAIN","PINE MOUNTAIN PD","Pine Mountain","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1430,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,1,1,2,0,0,01-JAN-18,01-JAN-19,01-JAN-19,01-JUN-19,01-JUN-19,,"N","MERIWETHER; HARRIS","Atlanta-Sandy Springs-Alpharetta, GA; Columbus, GA-AL","Y","Y","Y"
38532020,3853,2020,"GA0720300","GA0720300","","N","N",,"I","SHILOH","SHILOH PD","Shiloh","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",491,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-18,01-JUN-19,01-JUN-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","HARRIS","Columbus, GA-AL","Y","Y","Y"
38552020,3855,2020,"GA0730000","GA0730000","","N","N",,"I","HART","HART CO SO HARTWELL","Hart","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",21134,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",28,7,35,0,12,12,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","HART","Non-MSA","Y","Y","Y"
38572020,3857,2020,"GA0740000","GA0740000","","N","N",,"I","HEARD","HEARD CO SO FRANKLIN","Heard","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",10946,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",14,9,23,7,7,14,0,0,01-JAN-18,01-NOV-18,01-NOV-18,01-JAN-20,01-JAN-20,01-JAN-20,"N","HEARD","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38582020,3858,2020,"GA0740100","GA0740100","","N","N",,"I","FRANKLIN","FRANKLIN PD","Franklin","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",968,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,2,0,2,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-AUG-20,01-MAY-20,01-MAY-20,"N","HEARD","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38602020,3860,2020,"GA0750000","GA0750000","","N","N",,"I","HENRY","HENRY CO SO MCDONOUGH","Henry","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",207,29,236,68,28,96,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-NOV-20,01-NOV-20,,"N","HENRY","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38612020,3861,2020,"GA0750100","GA0750100","","N","N",,"I","MCDONOUGH","MCDONOUGH PD","McDonough","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",27338,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",44,1,45,4,5,9,0,0,01-JAN-18,01-JAN-19,01-JAN-19,01-JUL-19,01-JUL-19,01-JUL-19,"N","HENRY","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38632020,3863,2020,"GA0750300","GA0750300","","N","N",,"I","HAMPTON","HAMPTON PD","Hampton","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",8201,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,0,14,4,2,6,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","HENRY","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38652020,3865,2020,"GA0750500","GA0750500","","N","N",,"I","HENRY COUNTY POLICE DEPT","HENRY COUNTY POLICE DEPARTMENT","Henry County Police Department","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",193599,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",199,8,207,29,37,66,0,0,01-JAN-18,01-JUN-19,01-JUN-19,01-FEB-21,01-FEB-21,01-FEB-21,"N","HENRY","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38672020,3867,2020,"GA0760100","GA0760100","","N","N",,"I","PERRY","PERRY PD","Perry","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",18417,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",33,1,34,8,7,15,0,0,01-JAN-18,01-FEB-20,01-FEB-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","PEACH; HOUSTON","Warner Robins, GA","Y","Y","Y"
38682020,3868,2020,"GA0760200","GA0760200","","N","N",,"I","WARNER ROBINS","WARNER ROBINS PD","Warner Robins","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",78508,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",104,13,117,9,30,39,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","PEACH; HOUSTON","Warner Robins, GA","Y","Y","Y"
38692020,3869,2020,"GA0760300","GA0760300","","N","N",,"I","CENTERVILLE","CENTERVILLE PD","Centerville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",7960,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,1,17,1,2,3,0,0,01-JAN-18,01-JAN-19,01-JAN-19,01-JUN-19,01-JUN-19,,"N","HOUSTON","Warner Robins, GA","Y","Y","Y"
38702020,3870,2020,"GA0770000","GA0770000","","N","N",,"I","IRWIN","IRWIN CO SO OCILLA","Irwin","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",5625,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",14,1,15,1,7,8,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-AUG-20,01-AUG-20,01-AUG-20,"N","IRWIN","Non-MSA","Y","Y","Y"
38712020,3871,2020,"GA0770100","GA0770100","","N","N",,"I","OCILLA","OCILLA PD","Ocilla","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",3759,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,1,0,1,0,0,01-JAN-18,01-JUL-19,01-JUL-19,01-JUN-20,01-MAY-20,01-MAY-20,"N","IRWIN","Non-MSA","Y","Y","Y"
38722020,3872,2020,"GA0780000","GA0780000","","N","N",,"I","JACKSON","JACKSON CO SO JEFFERSON","Jackson","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",45681,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",87,40,127,11,32,43,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","JACKSON","Non-MSA","Y","Y","Y"
38742020,3874,2020,"GA0780200","GA0780200","","N","N",,"I","JEFFERSON","JEFFERSON PD","Jefferson","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",12349,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,0,20,4,2,6,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-SEP-20,01-AUG-20,01-SEP-20,"N","JACKSON","Non-MSA","Y","Y","Y"
38752020,3875,2020,"GA0780300","GA0780300","","N","N",,"I","MAYSVILLE","MAYSVILLE PD","Maysville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",2135,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","BANKS; JACKSON","Non-MSA","Y","Y","Y"
38762020,3876,2020,"GA0780400","GA0780400","","N","N",,"I","ARCADE","ARCADE PD","Arcade","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1991,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-18,01-DEC-19,01-DEC-19,01-DEC-20,01-DEC-20,01-MAR-21,"N","JACKSON","Non-MSA","Y","Y","Y"
38782020,3878,2020,"GA0780600","GA0780600","","N","N",,"I","BRASELTON","BRASELTON PD","Braselton","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",13758,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",18,0,18,0,1,1,0,0,01-JAN-18,01-SEP-18,01-SEP-18,01-MAR-19,01-MAR-19,01-MAR-19,"N","BARROW; HALL; JACKSON; GWINNETT","Atlanta-Sandy Springs-Alpharetta, GA; Gainesville, GA","Y","Y","Y"
38792020,3879,2020,"GA0780900","GA0780900","","N","N",,"I","PENDERGRASS","PENDERGRASS POLICE DEPARTMENT","Pendergrass ","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",576,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-18,01-JAN-20,01-JAN-20,01-MAR-20,01-MAR-20,01-MAR-20,"N","JACKSON","Non-MSA","Y","Y","Y"
38802020,3880,2020,"GA0790000","GA0790000","","N","N",,"I","JASPER","JASPER CO SO MONTICELLO","Jasper","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",11511,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",29,8,37,3,8,11,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","JASPER","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
38822020,3882,2020,"GA0800000","GA0800000","","N","N",,"I","JEFF DAVIS","JEFF DAVIS CO SO HAZLEHURST","Jeff Davis","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",10966,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",17,7,24,1,14,15,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","JEFF DAVIS","Non-MSA","Y","Y","Y"
38832020,3883,2020,"GA0800100","GA0800100","","N","N",,"I","HAZLEHURST","HAZLEHURST PD","Hazlehurst","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",4126,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,1,2,3,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-MAY-20,01-MAY-20,01-MAY-20,"N","JEFF DAVIS","Non-MSA","Y","Y","Y"
38842020,3884,2020,"GA0810000","GA0810000","","N","N",,"I","JEFFERSON","JEFFERSON CO SO LOUISVILLE","Jefferson","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",8605,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",34,0,34,15,3,18,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","JEFFERSON","Non-MSA","Y","Y","Y"
38852020,3885,2020,"GA0810100","GA0810100","","N","N",,"I","LOUISVILLE","LOUISVILLE PD","Louisville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",2187,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JAN-18,01-JAN-20,01-JAN-20,01-MAR-21,01-MAR-21,01-MAR-21,"N","JEFFERSON","Non-MSA","Y","Y","Y"
38882020,3888,2020,"GA0810400","GA0810400","","N","N",,"I","BARTOW","BARTOW PD","Bartow","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",246,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-18,01-JAN-20,01-JAN-20,,,,"N","JEFFERSON","Non-MSA","Y","Y","Y"
38892020,3889,2020,"GA0810500","GA0810500","","N","N",,"I","STAPLETON","STAPLETON","Stapleton","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",388,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-18,01-JUL-20,01-JUL-20,,,,"N","JEFFERSON","Non-MSA","Y","Y","Y"
38902020,3890,2020,"GA0820000","GA0820000","","N","N",,"I","JENKINS","JENKINS CO SO MILLEN","Jenkins","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",5980,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,6,16,1,4,5,0,0,01-JAN-18,01-JAN-20,01-JAN-20,01-FEB-20,01-FEB-20,01-FEB-20,"N","JENKINS","Non-MSA","Y","Y","Y"
38912020,3891,2020,"GA0820100","GA0820100","","N","N",,"I","MILLEN","MILLEN PD","Millen","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",2730,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,1,0,1,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","JENKINS","Non-MSA","Y","Y","Y"
38962020,3896,2020,"GA0840000","GA0840000","","N","N",,"I","JONES","JONES CO SO GRAY","Jones","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",25426,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",37,18,55,3,21,24,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","JONES","Macon-Bibb County, GA","Y","Y","Y"
38972020,3897,2020,"GA0840100","GA0840100","","N","N",,"I","GRAY","GRAY PD","Gray","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",3273,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,0,1,1,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-APR-20,01-APR-20,01-APR-20,"N","JONES","Macon-Bibb County, GA","Y","Y","Y"
