"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
58972020,5897,2020,"IN0670000","IN0670000","","N","N",,"I","PUTNAM","PUTNAM CO SO GREENCASTLE","Putnam","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",27238,27128,"INUCR0001","Indiana State Police","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-13,01-MAY-20,01-MAY-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","PUTNAM","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
59052020,5905,2020,"IN0690100","IN0690100","","N","N",,"I","BATESVILLE","BATESVILLE PD","Batesville","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",6705,27128,"INUCR0001","Indiana State Police","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JUN-19,01-JUN-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","FRANKLIN; RIPLEY","Cincinnati, OH-KY-IN","Y","Y","Y"
59082020,5908,2020,"IN0710000","IN0710000","","N","N",,"I","ST. JOSEPH","ST JOSEPH CO SO SOUTH BEND","St. Joseph","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",109965,27128,"INUCR0001","Indiana State Police","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",110,115,225,19,71,90,0,0,01-JAN-13,01-OCT-18,01-OCT-18,01-JUL-19,01-FEB-21,01-JUL-19,"N","ST JOSEPH","South Bend-Mishawaka, IN-MI","Y","Y","Y"
59092020,5909,2020,"IN0710100","IN0710100","","N","N",,"I","MISHAWAKA","MISHAWAKA PD","Mishawaka","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",50610,27128,"INUCR0001","Indiana State Police","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-20,01-JAN-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","ST JOSEPH","South Bend-Mishawaka, IN-MI","Y","Y","Y"
59102020,5910,2020,"IN0710200","IN0710200","","N","N",,"I","SOUTH BEND","SOUTH BEND PD","South Bend","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",102119,27128,"INUCR0001","Indiana State Police","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",206,15,221,18,33,51,0,0,01-JAN-13,01-AUG-18,01-AUG-18,01-NOV-18,01-NOV-18,01-NOV-18,"N","ST JOSEPH","South Bend-Mishawaka, IN-MI","Y","Y","Y"
59112020,5911,2020,"IN0710300","IN0710300","","N","N",,"I","WALKERTON","WALKERTON PD","Walkerton","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",2269,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,1,7,0,3,3,0,0,01-JAN-13,01-APR-19,01-APR-19,01-SEP-19,,01-SEP-19,"N","ST JOSEPH","South Bend-Mishawaka, IN-MI","Y","Y","Y"
59132020,5913,2020,"IN0710700","IN0710700","","N","N",,"I","ROSELAND","ROSELAND PD","Roseland","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",636,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,1,1,0,0,01-JAN-13,01-JUL-19,01-JUL-19,01-SEP-19,01-AUG-20,01-SEP-19,"N","ST JOSEPH","South Bend-Mishawaka, IN-MI","Y","Y","Y"
59202020,5920,2020,"IN0730100","IN0730100","","Y","N",,"I","SHELBYVILLE","SHELBYVILLE PD","Shelbyville","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",19451,24350,"IN0730100","Shelbyville","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",42,5,47,3,8,11,0,0,01-JAN-13,01-AUG-20,01-AUG-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","SHELBY","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
59222020,5922,2020,"IN0750000","IN0750000","","N","N",,"I","STARKE","STARKE CO SO KNOX","Starke","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",17701,27128,"INUCR0001","Indiana State Police","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",14,8,22,0,14,14,0,0,01-JAN-13,01-JUL-19,01-JUL-19,01-SEP-19,,01-SEP-19,"N","STARKE","Non-MSA","Y","Y","Y"
59232020,5923,2020,"IN0750100","IN0750100","","N","N",,"I","KNOX","KNOX PD","Knox","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",3528,27128,"INUCR0001","Indiana State Police","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-AUG-19,01-AUG-19,01-NOV-19,,01-NOV-19,"N","STARKE","Non-MSA","Y","Y","Y"
59252020,5925,2020,"IN0760000","IN0760000","","N","N",,"I","STEUBEN","STEUBEN CO SO ANGOLA","Steuben","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",23672,27128,"INUCR0001","Indiana State Police","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",21,22,43,2,7,9,0,0,01-JAN-13,01-AUG-19,01-AUG-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","STEUBEN","Non-MSA","Y","Y","Y"
59262020,5926,2020,"IN0760100","IN0760100","","N","N",,"I","ANGOLA","ANGOLA PD","Angola","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",8748,27128,"INUCR0001","Indiana State Police","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,0,18,1,4,5,0,0,01-JAN-13,01-APR-19,01-APR-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","STEUBEN","Non-MSA","Y","Y","Y"
59382020,5938,2020,"IN0820000","IN0820000","","N","N",,"I","VANDERBURGH","VANDERBURGH CO SO EVANSVILLE","Vanderburgh","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",63714,27128,"INUCR0001","Indiana State Police","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",116,81,197,5,32,37,0,0,01-JAN-13,01-JUN-20,01-JUN-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","VANDERBURGH","Evansville, IN-KY","Y","Y","Y"
59392020,5939,2020,"IN0820100","IN0820100","","N","N",,"I","EVANSVILLE","EVANSVILLE PD","Evansville","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",117747,27128,"INUCR0001","Indiana State Police","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",254,3,257,29,24,53,0,0,01-JAN-13,01-JUN-20,01-JUN-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","VANDERBURGH","Evansville, IN-KY","Y","Y","Y"
59422020,5942,2020,"IN0840000","IN0840000","","N","N",,"I","VIGO","VIGO CO SO TERRE HAUTE","Vigo","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",44035,27128,"INUCR0001","Indiana State Police","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",41,47,88,1,44,45,0,0,01-JAN-13,01-AUG-17,01-AUG-17,01-JUL-17,01-JUN-20,01-JUL-17,"N","VIGO","Terre Haute, IN","Y","Y","Y"
59432020,5943,2020,"IN0840100","IN0840100","","N","N",,"I","TERRE HAUTE","TERRE HAUTE PD","Terre Haute","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",60604,27128,"INUCR0001","Indiana State Police","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",129,0,129,3,9,12,0,0,01-JAN-13,01-DEC-17,01-DEC-17,01-JUN-18,,01-JUN-18,"N","VIGO","Terre Haute, IN","Y","Y","Y"
59522020,5952,2020,"IN0880000","IN0880000","","N","N",,"I","WASHINGTON","WASHINGTON CO SO SALEM","Washington","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",21795,27128,"INUCR0001","Indiana State Police","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-13,01-JUL-20,01-JUL-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","WASHINGTON","Louisville/Jefferson County, KY-IN","Y","Y","Y"
59582020,5958,2020,"IN0900000","IN0900000","","N","N",,"I","WELLS","WELLS CO SO BLUFFTON","Wells","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",17709,27128,"INUCR0001","Indiana State Police","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",17,13,30,0,12,12,0,0,01-JAN-13,01-JUN-19,01-JUN-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","WELLS","Non-MSA","Y","Y","Y"
59592020,5959,2020,"IN0900100","IN0900100","","N","N",,"I","BLUFFTON","BLUFFTON PD","Bluffton","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",10173,27128,"INUCR0001","Indiana State Police","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",18,4,22,2,8,10,0,0,01-JAN-13,01-DEC-18,01-DEC-18,01-FEB-19,01-FEB-19,01-FEB-19,"N","WELLS","Non-MSA","Y","Y","Y"
59632020,5963,2020,"IN0920100","IN0920100","","N","N",,"I","COLUMBIA CITY","COLUMBIA CITY PD","Columbia City","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",9283,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAR-17,01-MAR-17,01-AUG-17,01-AUG-17,01-AUG-17,"N","WHITLEY","Fort Wayne, IN","Y","Y","Y"
60582020,6058,2020,"INIPD0000","INIPD0000","","N","N",,"I","INDIANAPOLIS","INDIANAPOLIS PD","Indianapolis","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",890672,27128,"INUCR0001","Indiana State Police","N",4,"1B","Cities from 500,000 thru 999,999","1","All cities 250,000 or over","Y",1,"R","Y",1788,164,1952,298,406,704,0,0,01-JAN-13,01-JAN-19,01-JAN-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","MARION","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
60592020,6059,2020,"INISP0000","INISP0000","","N","N",,"I","INDIANA STATE POLICE","SP HDQ INDIANAPOLIS","Indiana State Police","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",1154,187,1341,57,284,341,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-MAR-20,01-MAR-20,01-MAR-20,"N","","Non-MSA","Y","Y","Y"
226262020,22626,2020,"INISP1300","INISP1300","","N","N",,"I","STATE POLICE, LOWELL","STATE POLICE, LOWELL","State Police, Lowell","","L",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,24171,"INISP0000","Indiana State Police","Y",23,"9E","MSA State Police","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-NOV-13,01-DEC-19,01-DEC-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","LAKE","Chicago-Naperville-Elgin, IL-IN-WI","N","Y","Y"
226272020,22627,2020,"INISP1600","INISP1600","","N","N",,"I","STATE POLICE, PERU","STATE POLICE, PERU","State Police, Peru","","L",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,24171,"INISP0000","Indiana State Police","N",17,"8E","Non-MSA State Police","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-NOV-13,01-APR-18,01-APR-18,01-MAR-20,01-MAR-20,01-MAR-20,"N","MIAMI","Non-MSA","N","Y","Y"
226282020,22628,2020,"INISP2200","INISP2200","","N","N",,"I","STATE POLICE, FORT WAYNE","STATE POLICE, FORT WAYNE","State Police, Fort Wayne","","L",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",23,"9E","MSA State Police","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-19,01-JAN-19,01-FEB-19,01-MAR-20,01-FEB-19,"N","ALLEN","Fort Wayne, IN","N","Y","Y"
226292020,22629,2020,"INISP2400","INISP2400","","N","N",,"I","STATE POLICE, BREMEN","STATE POLICE, BREMEN","State Police, Bremen","","L",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,24171,"INISP0000","Indiana State Police","N",17,"8E","Non-MSA State Police","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-NOV-13,01-MAY-17,01-MAY-17,01-MAR-20,01-MAR-20,01-MAR-20,"N","MARSHALL","Non-MSA","N","Y","Y"
226312020,22631,2020,"INISP3500","INISP3500","","N","N",,"I","STATE POLICE, EVANSVILLE","STATE POLICE, EVANSVILLE","State Police, Evansville","","L",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,24171,"INISP0000","Indiana State Police","Y",23,"9E","MSA State Police","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-NOV-13,01-NOV-17,01-NOV-17,01-MAR-20,01-MAR-20,01-MAR-20,"N","VANDERBURGH","Evansville, IN-KY","N","Y","Y"
226322020,22632,2020,"INISP4200","INISP4200","","N","N",,"I","STATE POLICE, VERSAILLES","STATE POLICE, VERSAILLES","State Police, Versailles","","L",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,24171,"INISP0000","Indiana State Police","N",17,"8E","Non-MSA State Police","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-NOV-13,01-SEP-17,01-SEP-17,01-MAR-20,01-MAR-20,01-MAR-20,"N","RIPLEY","Non-MSA","N","Y","Y"
259542020,25954,2020,"IN0770200","IN0770200","","N","N",,"I","SHELBURN","","Shelburn","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1213,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-19,01-JAN-19,01-JAN-21,01-JAN-21,01-JAN-21,"N","SULLIVAN","Terre Haute, IN","Y","Y","Y"
259932020,25993,2020,"INISP5100","INISP5100","","Y","N",,"I","STATE POLICE DISTRICT 51","","State Police District 51","","L",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27131,"INISP5100","State Police District 51","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-DEC-17,01-DEC-17,01-MAR-20,01-MAR-20,01-MAR-20,"N","","Non-MSA","N","Y","Y"
282742020,28274,2020,"IN0300300","IN0300300","","N","N",,"I","NEW PALESTINE","","New Palestine","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",2615,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-JAN-13,01-FEB-19,01-FEB-19,01-JUL-19,01-OCT-20,01-JUL-19,"N","HANCOCK","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
285352020,28535,2020,"IN0461100","IN0461100","","N","N",,"I","KINGSBURY","","Kingsbury","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",238,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAR-19,01-MAR-19,01-OCT-20,,01-OCT-20,"N","LA PORTE","Michigan City-La Porte, IN","Y","Y","Y"
288542020,28854,2020,"IN0350300","IN0350300","","N","N",,"I","MARKLE","","Markle","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1093,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-FEB-19,01-FEB-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","WELLS; HUNTINGTON","Non-MSA","Y","Y","Y"
291952020,29195,2020,"IN0110600","IN0110600","","N","N",,"I","KNIGHTSVILLE","","Knightsville","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",764,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JUN-19,01-JUN-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","CLAY","Terre Haute, IN","Y","Y","Y"
291972020,29197,2020,"IN0640700","IN0640700","","N","N",,"I","OGDEN DUNES","","Ogden Dunes","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1086,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-SEP-19,01-SEP-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","PORTER","Chicago-Naperville-Elgin, IL-IN-WI","Y","Y","Y"
291982020,29198,2020,"IN0431000","IN0431000","","N","N",,"I","CLAYPOOL","","Claypool","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",434,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-AUG-19,01-AUG-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","KOSCIUSKO","Non-MSA","Y","Y","Y"
292142020,29214,2020,"IN0280600","IN0280600","","N","N",,"I","LINTON-STOCKTON SCH CORP","","Linton-Stockton School Corporation","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","Other",0,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-19,01-JAN-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","GREENE","Non-MSA","Y","Y","Y"
292152020,29215,2020,"IN0300500","IN0300500","","N","N",,"I","SHIRLEY","","Shirley","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",892,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-13,01-FEB-19,01-FEB-19,01-SEP-19,,01-SEP-19,"N","HENRY; HANCOCK","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
292162020,29216,2020,"IN0430600","IN0430600","","N","N",,"I","NORTH WEBSTER","","North Webster","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1170,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,1,0,1,0,0,01-JAN-13,01-AUG-19,01-AUG-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","KOSCIUSKO","Non-MSA","Y","Y","Y"
292172020,29217,2020,"IN0430800","IN0430800","","N","N",,"I","SILVER LAKE","","Silver Lake","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",924,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JUL-19,01-JUL-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","KOSCIUSKO","Non-MSA","Y","Y","Y"
292342020,29234,2020,"IN0710900","IN0710900","","N","N",,"I","OSCEOLA","","Osceola","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",2486,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAR-19,01-MAR-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","ST JOSEPH","South Bend-Mishawaka, IN-MI","Y","Y","Y"
296942020,29694,2020,"IN0493000","IN0493000","","N","N",,"I","SECRETARY OF STATE SECURITIES DIVISION","","Secretary of State, Securities Division","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","Other State Agency",0,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAY-19,01-MAY-19,,,,"N","","Non-MSA","Y","Y","Y"
297142020,29714,2020,"IN0840600","IN0840600","","N","N",,"I","HULMAN REGIONAL AIRPORT AUTH","","Hulman Regional Airport Authority","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","Other",0,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAY-19,01-MAY-19,,,,"N","VIGO","Terre Haute, IN","Y","Y","Y"
297152020,29715,2020,"IN0430300","IN0430300","","N","N",,"I","SYRACUSE","","Syracuse","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",2885,27128,"INUCR0001","Indiana State Police","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-AUG-19,01-AUG-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","KOSCIUSKO","Non-MSA","Y","Y","Y"
297162020,29716,2020,"IN0440600","IN0440600","","N","N",,"I","PRAIRIE HEIGHTS COMMUNITY SCHOOLS CORP","","Prairie Heights Community Schools Corporation","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","Other",0,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-AUG-19,01-AUG-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","LAGRANGE","Non-MSA","Y","Y","Y"
297172020,29717,2020,"IN0130300","IN0130300","","N","N",,"I","LEAVENWORTH","","Leavenworth","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",232,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAY-19,01-MAY-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","CRAWFORD","Non-MSA","Y","Y","Y"
304352020,30435,2020,"IN0494700","IN0494700","","N","N",,"I","INDIANA GAMING COMMISSION","","Indiana Gaming Commission","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","Other State Agency",0,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-20,01-JAN-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","","Non-MSA","Y","Y","Y"
304542020,30454,2020,"IN0170200","IN0170200","","N","N",,"I","BUTLER","","Butler","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",2722,27128,"INUCR0001","Indiana State Police","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-20,01-JAN-20,01-MAR-20,01-MAR-20,01-MAR-20,"N","DEKALB","Non-MSA","Y","Y","Y"
305362020,30536,2020,"IN0495300","IN0495300","","N","N",,"I","INDIANAPOLIS PUBLIC SCHOOLS","","Indianapolis Public Schools","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","Other",0,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JUL-19,01-JUL-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","MARION","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
305742020,30574,2020,"IN049399E","IN049399E","","N","N",,"I","UNIVERSITY OF INDIANAPOLIS","","University of Indianapolis","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","University or College",0,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JUL-19,01-JUL-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","MARION","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
306742020,30674,2020,"IN0320800","IN0320800","","N","N",,"I","PITTSBORO","","Pittsboro","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",3698,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,1,9,0,0,0,0,0,01-JAN-13,01-JAN-20,01-JAN-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","HENDRICKS","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
306752020,30675,2020,"IN0321200","IN0321200","","N","N",,"I","BROWNSBURG COMMUNITY SCHOOL","","Brownsburg Community School","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","Other",0,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-20,01-JAN-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","HENDRICKS","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
